20.000000	9.277
20.299999	9.275
20.600000	9.272
20.900000	9.269
21.200001	9.266
21.400000	9.264
21.799999	9.260
22.000000	9.258
22.400000	9.254
22.700001	9.251
23.000000	9.248
23.299999	9.245
23.600000	9.242
24.000000	9.238
24.299999	9.235
24.700001	9.233
25.000000	9.231
25.400000	9.232
25.799999	9.233
26.200001	9.234
26.500000	9.235
26.900000	9.236
27.200001	9.237
27.600000	9.237
28.000000	9.237
28.500000	9.234
29.000000	9.230
29.500000	9.226
30.000000	9.220
30.400000	9.215
30.700001	9.212
31.100000	9.207
31.500000	9.202
32.000000	9.195
32.500000	9.188
33.000000	9.181
33.500000	9.174
34.000000	9.166
34.500000	9.159
35.000000	9.151
35.500000	9.144
36.000000	9.136
36.500000	9.128
37.000000	9.120
37.500000	9.112
38.200001	9.100
38.700001	9.092
39.500000	9.077
40.000000	9.067
40.599998	9.054
41.200001	9.041
41.799999	9.027
42.500000	9.010
43.099998	8.995
43.700001	8.980
44.400002	8.961
45.000000	8.944
45.500000	8.930
46.200001	8.910
46.799999	8.892
47.500000	8.870
48.200001	8.848
48.700001	8.831
49.400002	8.807
50.000000	8.786
50.799999	8.757
51.500000	8.730
52.200001	8.702
53.000000	8.670
53.799999	8.637
54.500000	8.607
55.200001	8.577
56.000000	8.542
57.000000	8.496
58.000000	8.450
59.000000	8.402
60.000000	8.353
60.799999	8.313
61.500000	8.276
62.200001	8.239
63.000000	8.196
64.000000	8.140
65.000000	8.083
66.000000	8.025
67.000000	7.964
68.000000	7.903
69.000000	7.841
70.000000	7.777
71.000000	7.712
72.000000	7.646
73.000000	7.579
74.000000	7.510
75.000000	7.441
76.199997	7.357
77.500000	7.265
78.800003	7.171
80.000000	7.084
81.199997	6.996
82.500000	6.899
83.800003	6.802
85.000000	6.711
86.199997	6.621
87.500000	6.522
88.500000	6.446
90.000000	6.331
91.199997	6.238
92.500000	6.138
93.800003	6.037
95.000000	5.945
96.199997	5.852
97.500000	5.752
98.800003	5.653
100.000000	5.561
101.500000	5.448
103.000000	5.336
104.400002	5.233
106.000000	5.117
107.500000	5.009
109.000000	4.903
110.599998	4.792
112.000000	4.696
113.800003	4.575
115.000000	4.496
117.199997	4.355
118.000000	4.305
120.599998	4.145
122.000000	4.062
124.099998	3.941
125.000000	3.890
126.500000	3.807
128.000000	3.727
131.500000	3.548
132.000000	3.523
134.000000	3.427
136.000000	3.334
138.000000	3.244
140.000000	3.159
143.000000	3.037
145.000000	2.959
147.500000	2.866
150.000000	2.777
152.500000	2.692
155.000000	2.610
157.500000	2.533
160.000000	2.460
162.500000	2.392
165.000000	2.327
167.500000	2.266
170.000000	2.208
172.500000	2.154
175.000000	2.102
177.500000	2.053
180.000000	2.006
182.500000	1.960
185.000000	1.918
187.500000	1.877
190.000000	1.838
192.500000	1.802
195.000000	1.767
197.500000	1.734
200.000000	1.703
203.000000	1.667
206.000000	1.633
209.000000	1.601
212.000000	1.571
214.000000	1.551
218.000000	1.515
220.000000	1.498
224.000000	1.465
227.000000	1.442
230.000000	1.421
233.000000	1.401
236.000000	1.381
240.000000	1.358
243.000000	1.342
247.000000	1.321
250.000000	1.307
254.000000	1.290
258.000000	1.275
262.000000	1.260
265.000000	1.251
269.000000	1.238
272.000000	1.229
276.000000	1.218
280.000000	1.208
285.000000	1.196
290.000000	1.184
295.000000	1.173
300.000000	1.163
304.000000	1.156
307.000000	1.150
311.000000	1.144
315.000000	1.137
320.000000	1.130
325.000000	1.123
330.000000	1.116
335.000000	1.111
340.000000	1.105
345.000000	1.100
350.000000	1.096
355.000000	1.092
360.000000	1.088
365.000000	1.084
370.000000	1.081
375.000000	1.078
382.000000	1.074
387.000000	1.071
395.000000	1.067
400.000000	1.064
406.000000	1.061
412.000000	1.057
418.000000	1.054
425.000000	1.049
431.000000	1.046
437.000000	1.043
444.000000	1.039
450.000000	1.036
455.000000	1.034
462.000000	1.031
468.000000	1.028
475.000000	1.026
482.000000	1.023
487.000000	1.021
494.000000	1.018
500.000000	1.016
508.000000	1.012
515.000000	1.009
522.000000	1.006
530.000000	1.002
538.000000	0.998
545.000000	0.995
552.000000	0.992
560.000000	0.989
570.000000	0.986
580.000000	0.982
590.000000	0.979
600.000000	0.976
608.000000	0.974
615.000000	0.972
622.000000	0.970
630.000000	0.968
640.000000	0.966
650.000000	0.964
660.000000	0.962
670.000000	0.961
680.000000	0.959
690.000000	0.958
700.000000	0.957
710.000000	0.956
720.000000	0.954
730.000000	0.953
740.000000	0.952
750.000000	0.951
762.000000	0.950
775.000000	0.948
788.000000	0.947
800.000000	0.946
812.000000	0.945
825.000000	0.943
838.000000	0.942
850.000000	0.941
862.000000	0.940
875.000000	0.938
885.000000	0.937
900.000000	0.935
912.000000	0.933
925.000000	0.931
938.000000	0.928
950.000000	0.926
962.000000	0.923
975.000000	0.920
988.000000	0.918
1000.000000	0.916
1015.000000	0.913
1030.000000	0.910
1044.000000	0.907
1060.000000	0.905
1075.000000	0.902
1090.000000	0.899
1106.000000	0.896
1120.000000	0.893
1138.000000	0.889
1150.000000	0.886
1172.000000	0.880
1180.000000	0.878
1206.000000	0.872
1220.000000	0.868
1241.000000	0.863
1250.000000	0.861
1265.000000	0.858
1280.000000	0.854
1315.000000	0.847
1320.000000	0.846
1340.000000	0.842
1360.000000	0.838
1380.000000	0.835
1400.000000	0.831
1430.000000	0.826
1450.000000	0.823
1475.000000	0.819
1500.000000	0.815
1525.000000	0.811
1550.000000	0.807
1575.000000	0.803
1600.000000	0.798
1625.000000	0.793
1650.000000	0.787
1675.000000	0.782
1700.000000	0.777
1725.000000	0.771
1750.000000	0.765
1775.000000	0.759
1800.000000	0.753
1825.000000	0.747
1850.000000	0.741
1875.000000	0.735
1900.000000	0.729
1925.000000	0.722
1950.000000	0.716
1975.000000	0.710
2000.000000	0.704
2030.000000	0.697
2060.000000	0.691
2090.000000	0.684
2120.000000	0.677
2140.000000	0.673
2180.000000	0.665
2200.000000	0.660
2240.000000	0.652
2270.000000	0.646
2300.000000	0.640
2330.000000	0.634
2360.000000	0.628
2400.000000	0.620
2430.000000	0.614
2470.000000	0.607
2500.000000	0.601
2540.000000	0.593
2580.000000	0.586
2620.000000	0.578
2650.000000	0.573
2690.000000	0.565
2720.000000	0.560
2760.000000	0.553
2800.000000	0.547
2850.000000	0.538
2900.000000	0.531
2950.000000	0.523
3000.000000	0.516
3040.000000	0.510
3070.000000	0.506
3110.000000	0.501
3150.000000	0.496
3200.000000	0.489
3250.000000	0.483
3300.000000	0.477
3350.000000	0.471
3400.000000	0.466
3450.000000	0.460
3500.000000	0.455
3550.000000	0.450
3600.000000	0.445
3650.000000	0.440
3700.000000	0.435
3750.000000	0.430
3820.000000	0.423
3870.000000	0.419
3950.000000	0.412
4000.000000	0.408
4060.000000	0.403
4120.000000	0.399
4180.000000	0.394
4250.000000	0.389
4310.000000	0.385
4370.000000	0.380
4440.000000	0.376
4500.000000	0.372
4550.000000	0.369
4620.000000	0.365
4680.000000	0.362
4750.000000	0.359
4820.000000	0.355
4870.000000	0.353
